"","name","result_results","technical_results","series_bakers","series_bakes","series_results","episode_bakes","episode_results","age_bakers","occupation_bakers","hometown_bakers","signature_bakes","stopper_bakes"
"6222","Tom","IN",2,7,8,7,1,1,26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6223","Tom","IN",2,7,8,7,2,1,26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6224","Tom","IN",2,7,8,7,3,1,26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6225","Tom","IN",2,7,8,7,4,1,26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6226","Tom","IN",2,8,7,7,1,1,29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror"
"6227","Tom","IN",2,8,7,7,2,1,29,"Architect","Edinburgh","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6228","Tom","IN",2,8,7,7,3,1,29,"Architect","Edinburgh","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6229","Tom","IN",2,8,7,7,4,1,29,"Architect","Edinburgh","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6230","Tom","IN",2,8,7,7,5,1,29,"Architect","Edinburgh","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6231","Tom","IN",2,8,7,7,6,1,29,"Architect","Edinburgh","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6232","Tom","IN",2,8,7,7,7,1,29,"Architect","Edinburgh","Millionaire's Roulade","Hipster Picnic"
"6233","Tom","IN",2,8,8,7,1,1,29,"Architect","Edinburgh","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6234","Tom","IN",2,8,8,7,2,1,29,"Architect","Edinburgh","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6235","Tom","IN",2,8,8,7,3,1,29,"Architect","Edinburgh","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6236","Tom","IN",2,8,8,7,4,1,29,"Architect","Edinburgh","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6237","Tom","IN",4,7,7,7,1,5,26,"Project engagement manager","Rochdale","G&T Drizzle Cake","Black Forest Broken Mirror"
"6238","Tom","IN",4,7,7,8,1,3,26,"Project engagement manager","Rochdale","G&T Drizzle Cake","Black Forest Broken Mirror"
"6239","Tom","IN",4,7,7,7,2,5,26,"Project engagement manager","Rochdale","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6240","Tom","IN",4,7,7,8,2,3,26,"Project engagement manager","Rochdale","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6241","Tom","IN",4,7,7,7,3,5,26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6242","Tom","IN",4,7,7,8,3,3,26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6243","Tom","IN",4,7,7,7,4,5,26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6244","Tom","IN",4,7,7,8,4,3,26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6245","Tom","IN",4,7,7,7,5,5,26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6246","Tom","IN",4,7,7,8,5,3,26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6247","Tom","IN",4,7,7,7,6,5,26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6248","Tom","IN",4,7,7,8,6,3,26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6249","Tom","IN",4,7,7,7,7,5,26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic"
"6250","Tom","IN",4,7,7,8,7,3,26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic"
"6251","Tom","IN",4,7,8,7,1,5,26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6252","Tom","IN",4,7,8,8,1,3,26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6253","Tom","IN",4,7,8,7,2,5,26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6254","Tom","IN",4,7,8,8,2,3,26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6255","Tom","IN",4,7,8,7,3,5,26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6256","Tom","IN",4,7,8,8,3,3,26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6257","Tom","IN",4,7,8,7,4,5,26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6258","Tom","IN",4,7,8,8,4,3,26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6259","Tom","IN",4,8,7,7,1,5,29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror"
"6260","Tom","IN",4,8,7,8,1,3,29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror"
"6261","Tom","IN",4,8,7,7,2,5,29,"Architect","Edinburgh","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6262","Tom","IN",4,8,7,8,2,3,29,"Architect","Edinburgh","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6263","Tom","IN",4,8,7,7,3,5,29,"Architect","Edinburgh","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6264","Tom","IN",4,8,7,8,3,3,29,"Architect","Edinburgh","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6265","Tom","IN",4,8,7,7,4,5,29,"Architect","Edinburgh","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6266","Tom","IN",4,8,7,8,4,3,29,"Architect","Edinburgh","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6267","Tom","IN",4,8,7,7,5,5,29,"Architect","Edinburgh","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6268","Tom","IN",4,8,7,8,5,3,29,"Architect","Edinburgh","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6269","Tom","IN",4,8,7,7,6,5,29,"Architect","Edinburgh","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6270","Tom","IN",4,8,7,8,6,3,29,"Architect","Edinburgh","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6271","Tom","IN",4,8,7,7,7,5,29,"Architect","Edinburgh","Millionaire's Roulade","Hipster Picnic"
"6272","Tom","IN",4,8,7,8,7,3,29,"Architect","Edinburgh","Millionaire's Roulade","Hipster Picnic"
"6273","Tom","IN",4,8,8,7,1,5,29,"Architect","Edinburgh","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6274","Tom","IN",4,8,8,8,1,3,29,"Architect","Edinburgh","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6275","Tom","IN",4,8,8,7,2,5,29,"Architect","Edinburgh","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6276","Tom","IN",4,8,8,8,2,3,29,"Architect","Edinburgh","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6277","Tom","IN",4,8,8,7,3,5,29,"Architect","Edinburgh","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6278","Tom","IN",4,8,8,8,3,3,29,"Architect","Edinburgh","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6279","Tom","IN",4,8,8,7,4,5,29,"Architect","Edinburgh","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6280","Tom","IN",4,8,8,8,4,3,29,"Architect","Edinburgh","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6281","Tom","IN",5,7,7,7,1,4,26,"Project engagement manager","Rochdale","G&T Drizzle Cake","Black Forest Broken Mirror"
"6282","Tom","IN",5,7,7,8,1,2,26,"Project engagement manager","Rochdale","G&T Drizzle Cake","Black Forest Broken Mirror"
"6283","Tom","IN",5,7,7,7,2,4,26,"Project engagement manager","Rochdale","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6284","Tom","IN",5,7,7,8,2,2,26,"Project engagement manager","Rochdale","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6285","Tom","IN",5,7,7,7,3,4,26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6286","Tom","IN",5,7,7,8,3,2,26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6287","Tom","IN",5,7,7,7,4,4,26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6288","Tom","IN",5,7,7,8,4,2,26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6289","Tom","IN",5,7,7,7,5,4,26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6290","Tom","IN",5,7,7,8,5,2,26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6291","Tom","IN",5,7,7,7,6,4,26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6292","Tom","IN",5,7,7,8,6,2,26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6293","Tom","IN",5,7,7,7,7,4,26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic"
"6294","Tom","IN",5,7,7,8,7,2,26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic"
"6295","Tom","IN",5,7,8,7,1,4,26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6296","Tom","IN",5,7,8,8,1,2,26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6297","Tom","IN",5,7,8,7,2,4,26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6298","Tom","IN",5,7,8,8,2,2,26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6299","Tom","IN",5,7,8,7,3,4,26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6300","Tom","IN",5,7,8,8,3,2,26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6301","Tom","IN",5,7,8,7,4,4,26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6302","Tom","IN",5,7,8,8,4,2,26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6303","Tom","IN",5,8,7,7,1,4,29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror"
"6304","Tom","IN",5,8,7,8,1,2,29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror"
"6305","Tom","IN",5,8,7,7,2,4,29,"Architect","Edinburgh","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6306","Tom","IN",5,8,7,8,2,2,29,"Architect","Edinburgh","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6307","Tom","IN",5,8,7,7,3,4,29,"Architect","Edinburgh","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6308","Tom","IN",5,8,7,8,3,2,29,"Architect","Edinburgh","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6309","Tom","IN",5,8,7,7,4,4,29,"Architect","Edinburgh","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6310","Tom","IN",5,8,7,8,4,2,29,"Architect","Edinburgh","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6311","Tom","IN",5,8,7,7,5,4,29,"Architect","Edinburgh","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6312","Tom","IN",5,8,7,8,5,2,29,"Architect","Edinburgh","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6313","Tom","IN",5,8,7,7,6,4,29,"Architect","Edinburgh","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6314","Tom","IN",5,8,7,8,6,2,29,"Architect","Edinburgh","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6315","Tom","IN",5,8,7,7,7,4,29,"Architect","Edinburgh","Millionaire's Roulade","Hipster Picnic"
"6316","Tom","IN",5,8,7,8,7,2,29,"Architect","Edinburgh","Millionaire's Roulade","Hipster Picnic"
"6317","Tom","IN",5,8,8,7,1,4,29,"Architect","Edinburgh","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6318","Tom","IN",5,8,8,8,1,2,29,"Architect","Edinburgh","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6319","Tom","IN",5,8,8,7,2,4,29,"Architect","Edinburgh","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6320","Tom","IN",5,8,8,8,2,2,29,"Architect","Edinburgh","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6321","Tom","IN",5,8,8,7,3,4,29,"Architect","Edinburgh","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6322","Tom","IN",5,8,8,8,3,2,29,"Architect","Edinburgh","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6323","Tom","IN",5,8,8,7,4,4,29,"Architect","Edinburgh","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6324","Tom","IN",5,8,8,8,4,2,29,"Architect","Edinburgh","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6325","Tom","IN",7,7,7,7,1,2,26,"Project engagement manager","Rochdale","G&T Drizzle Cake","Black Forest Broken Mirror"
"6326","Tom","IN",7,7,7,8,1,1,26,"Project engagement manager","Rochdale","G&T Drizzle Cake","Black Forest Broken Mirror"
"6327","Tom","IN",7,7,7,7,2,2,26,"Project engagement manager","Rochdale","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6328","Tom","IN",7,7,7,8,2,1,26,"Project engagement manager","Rochdale","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6329","Tom","IN",7,7,7,7,3,2,26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6330","Tom","IN",7,7,7,8,3,1,26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6331","Tom","IN",7,7,7,7,4,2,26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6332","Tom","IN",7,7,7,8,4,1,26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6333","Tom","IN",7,7,7,7,5,2,26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6334","Tom","IN",7,7,7,8,5,1,26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6335","Tom","IN",7,7,7,7,6,2,26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6336","Tom","IN",7,7,7,8,6,1,26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6337","Tom","IN",7,7,7,7,7,2,26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic"
"6338","Tom","IN",7,7,7,8,7,1,26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic"
"6339","Tom","IN",7,7,8,7,1,2,26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6340","Tom","IN",7,7,8,8,1,1,26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6341","Tom","IN",7,7,8,7,2,2,26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6342","Tom","IN",7,7,8,8,2,1,26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6343","Tom","IN",7,7,8,7,3,2,26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6344","Tom","IN",7,7,8,8,3,1,26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6345","Tom","IN",7,7,8,7,4,2,26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6346","Tom","IN",7,7,8,8,4,1,26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6347","Tom","IN",7,8,7,7,1,2,29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror"
"6348","Tom","IN",7,8,7,8,1,1,29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror"
"6349","Tom","IN",7,8,7,7,2,2,29,"Architect","Edinburgh","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6350","Tom","IN",7,8,7,8,2,1,29,"Architect","Edinburgh","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6351","Tom","IN",7,8,7,7,3,2,29,"Architect","Edinburgh","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6352","Tom","IN",7,8,7,8,3,1,29,"Architect","Edinburgh","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6353","Tom","IN",7,8,7,7,4,2,29,"Architect","Edinburgh","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6354","Tom","IN",7,8,7,8,4,1,29,"Architect","Edinburgh","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6355","Tom","IN",7,8,7,7,5,2,29,"Architect","Edinburgh","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6356","Tom","IN",7,8,7,8,5,1,29,"Architect","Edinburgh","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6357","Tom","IN",7,8,7,7,6,2,29,"Architect","Edinburgh","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6358","Tom","IN",7,8,7,8,6,1,29,"Architect","Edinburgh","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6359","Tom","IN",7,8,7,7,7,2,29,"Architect","Edinburgh","Millionaire's Roulade","Hipster Picnic"
"6360","Tom","IN",7,8,7,8,7,1,29,"Architect","Edinburgh","Millionaire's Roulade","Hipster Picnic"
"6361","Tom","IN",7,8,8,7,1,2,29,"Architect","Edinburgh","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6362","Tom","IN",7,8,8,8,1,1,29,"Architect","Edinburgh","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6363","Tom","IN",7,8,8,7,2,2,29,"Architect","Edinburgh","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6364","Tom","IN",7,8,8,8,2,1,29,"Architect","Edinburgh","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6365","Tom","IN",7,8,8,7,3,2,29,"Architect","Edinburgh","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6366","Tom","IN",7,8,8,8,3,1,29,"Architect","Edinburgh","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6367","Tom","IN",7,8,8,7,4,2,29,"Architect","Edinburgh","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6368","Tom","IN",7,8,8,8,4,1,29,"Architect","Edinburgh","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6369","Tom","OUT",5,7,7,7,1,7,26,"Project engagement manager","Rochdale","G&T Drizzle Cake","Black Forest Broken Mirror"
"6370","Tom","OUT",5,7,7,8,1,4,26,"Project engagement manager","Rochdale","G&T Drizzle Cake","Black Forest Broken Mirror"
"6371","Tom","OUT",5,7,7,7,2,7,26,"Project engagement manager","Rochdale","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6372","Tom","OUT",5,7,7,8,2,4,26,"Project engagement manager","Rochdale","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6373","Tom","OUT",5,7,7,7,3,7,26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6374","Tom","OUT",5,7,7,8,3,4,26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6375","Tom","OUT",5,7,7,7,4,7,26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6376","Tom","OUT",5,7,7,8,4,4,26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6377","Tom","OUT",5,7,7,7,5,7,26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6378","Tom","OUT",5,7,7,8,5,4,26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6379","Tom","OUT",5,7,7,7,6,7,26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6380","Tom","OUT",5,7,7,8,6,4,26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6381","Tom","OUT",5,7,7,7,7,7,26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic"
"6382","Tom","OUT",5,7,7,8,7,4,26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic"
"6383","Tom","OUT",5,7,8,7,1,7,26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6384","Tom","OUT",5,7,8,8,1,4,26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6385","Tom","OUT",5,7,8,7,2,7,26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6386","Tom","OUT",5,7,8,8,2,4,26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6387","Tom","OUT",5,7,8,7,3,7,26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6388","Tom","OUT",5,7,8,8,3,4,26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6389","Tom","OUT",5,7,8,7,4,7,26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6390","Tom","OUT",5,7,8,8,4,4,26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6391","Tom","OUT",5,8,7,7,1,7,29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror"
"6392","Tom","OUT",5,8,7,8,1,4,29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror"
"6393","Tom","OUT",5,8,7,7,2,7,29,"Architect","Edinburgh","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6394","Tom","OUT",5,8,7,8,2,4,29,"Architect","Edinburgh","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience"
"6395","Tom","OUT",5,8,7,7,3,7,29,"Architect","Edinburgh","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6396","Tom","OUT",5,8,7,8,3,4,29,"Architect","Edinburgh","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir"
"6397","Tom","OUT",5,8,7,7,4,7,29,"Architect","Edinburgh","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6398","Tom","OUT",5,8,7,8,4,4,29,"Architect","Edinburgh","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass"
"6399","Tom","OUT",5,8,7,7,5,7,29,"Architect","Edinburgh","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6400","Tom","OUT",5,8,7,8,5,4,29,"Architect","Edinburgh","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche"
"6401","Tom","OUT",5,8,7,7,6,7,29,"Architect","Edinburgh","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6402","Tom","OUT",5,8,7,8,6,4,29,"Architect","Edinburgh","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake"
"6403","Tom","OUT",5,8,7,7,7,7,29,"Architect","Edinburgh","Millionaire's Roulade","Hipster Picnic"
"6404","Tom","OUT",5,8,7,8,7,4,29,"Architect","Edinburgh","Millionaire's Roulade","Hipster Picnic"
"6405","Tom","OUT",5,8,8,7,1,7,29,"Architect","Edinburgh","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6406","Tom","OUT",5,8,8,8,1,4,29,"Architect","Edinburgh","Gilded Pear and Cardamom Cake","'Stack of Books' Cake"
"6407","Tom","OUT",5,8,8,7,2,7,29,"Architect","Edinburgh","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6408","Tom","OUT",5,8,8,8,2,4,29,"Architect","Edinburgh","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game"
"6409","Tom","OUT",5,8,8,7,3,7,29,"Architect","Edinburgh","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6410","Tom","OUT",5,8,8,8,3,4,29,"Architect","Edinburgh","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture"
"6411","Tom","OUT",5,8,8,7,4,7,29,"Architect","Edinburgh","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6412","Tom","OUT",5,8,8,8,4,4,29,"Architect","Edinburgh","Stem Ginger Caramel Shortbreads","Hummingbird Cake"
"6413","Tom","STAR BAKER",1,7,7,7,1,6,26,"Project engagement manager","Rochdale","G&T Drizzle Cake","Black Forest Broken Mirror"
